Molecule ChEMBL ID,MOL_molhash_id,MOL_num_stereoisomers,CLS_pChEMBL Value,AC_CLS_pChEMBL Value,MOL_molhash_id_no_stereo,MOL_smiles,pChEMBL Value,Smiles,split
CHEMBL3085215,27f8c4ebe249146fa56841e789d21375444987d2,1,0.0,False,970134ef70dd2faf32490c24a0284a005b6e8394,CCCN(C(C)C)[C@@H]1COc2cccc(C(C)=O)c2C1,4.52,CCCN(C(C)C)[C@@H]1COc2cccc(C(C)=O)c2C1,train
CHEMBL2165127,bd66eb55dd3cb976ac7993fb7a7f42379c9f60f0,1,1.0,False,da021335b0c91c0d52af8ae49c3ea119efeda14d,O=C1CCc2ccc(OCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,7.68,O=C1CCc2ccc(OCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,train
CHEMBL1257688,04e9a79b4afeaa83857ceec712d825949fbfa2e8,1,1.0,False,77044eb43f6982b5e96e846fd12c75680e83c6c1,O=C(CCCN1CCC(O)(c2cc3ccc2CCc2ccc(cc2)CC3)CC1)c1ccc(F)cc1,8.379999999999999,O=C(CCCN1CCC(O)(c2cc3ccc2CCc2ccc(cc2)CC3)CC1)c1ccc(F)cc1,train
CHEMBL1081491,62eab960451f5917fbb27d0963bdf7ed95e7c4df,1,1.0,False,71c580c37735902fab0fa8c23b2d8cbf21b2e402,O=C1N(CCN2CCCCCC2)CCN1c1ccc(F)cc1,7.2,O=C1N(CCN2CCCCCC2)CCN1c1ccc(F)cc1,train
CHEMBL278288,df0392cce9ade45522af1c1b984626ba86324840,1,0.0,False,349dad221e82006d9b3717e390191f800d1667f8,CC(C)(C)C(=O)NCCCCCN1CCN(c2ccc(Cl)cc2)CC1,6.4,CC(C)(C)C(=O)NCCCCCN1CCN(c2ccc(Cl)cc2)CC1,train
CHEMBL552687,fec361a1333707ede2121b702895e34bcc0f3046,1,0.0,False,08689640951e32553bfff07f789de8f216588edb,O=C1C(c2ccccc2)=COC12CCN(Cc1ccccc1)CC2,5.62,Cl.O=C1C(c2ccccc2)=COC12CCN(Cc1ccccc1)CC2,train
CHEMBL3745853,4ae10d46defc1161fe904653cb26df6a7c516ff6,1,1.0,False,b98544f8aaf56d1247974534011b8f3a9731fb34,O=S(=O)(c1ccc(F)cc1)N(CC1CC1)C1CCN(CCOc2ccccc2-c2ccccc2)CC1,7.43,O=S(=O)(c1ccc(F)cc1)N(CC1CC1)C1CCN(CCOc2ccccc2-c2ccccc2)CC1,train
CHEMBL4846866,bb693ba76654dd9f64f0d3ec3972920dfe4e9530,1,1.0,False,cb74fa6515c4747c44567a2741333fb95404f2e7,CN1CCN(Cc2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1,8.72,CN1CCN(Cc2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1,train
CHEMBL3695413,e6401cff317e55e28231ac221d475f3aa92ac519,1,0.0,False,1e7cac1ef7646c60420fc4c09b239421ae056ac7,O=C(CC1CCC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,6.52,O=C(CC1CCC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,train
CHEMBL4862770,1aa8e6a9c8499d6b1bf699a6460849a1c86d75aa,1,1.0,False,0ab1909f3cba24740d8023a7a6745613c12a8f80,COc1ccc(Cl)cc1[C@H]1C[C@@H]1CNCCCCOc1ccc2c(c1)NC(=O)CC2,7.94,COc1ccc(Cl)cc1[C@H]1C[C@@H]1CNCCCCOc1ccc2c(c1)NC(=O)CC2,train
CHEMBL539057,230cc711660892d099037408ff1d9035f68e944b,1,1.0,False,c4bcb74d24f981c6fc9e1539c38743a3ae2dafe8,CN1CCC(C2=Cc3ccccc3Oc3ccccc32)CC1,7.09,CN1CCC(C2=Cc3ccccc3Oc3ccccc32)CC1.Cl,train
CHEMBL3695370,885ba6e38f9dac35de787200f9748adeee8197db,1,0.0,False,151ad09edf32ac775394d92143322b622e2b9677,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1)c1ccccc1,6.5,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1)c1ccccc1,train
CHEMBL3605344,e712d639eace5e0e722d3f427100657bc49d0269,1,0.0,False,4e30824bb8fc16aef23f4f918be6eda75aed8764,COc1ccc2nc(NC(=O)CCCCN3CCN(c4ccc(Cl)cc4)CC3)sc2c1,6.71,COc1ccc2nc(NC(=O)CCCCN3CCN(c4ccc(Cl)cc4)CC3)sc2c1,train
CHEMBL455288,b1288a380b5f1d2e7dde5d39f57fb7d0be9dccd6,1,1.0,False,a757d1b81f3f836266b80cebbff7b1e4a7772e02,O=C(OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1)c1ccc(OCCCN2CCCCC2)cc1,7.33,O=C(OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1)c1ccc(OCCCN2CCCCC2)cc1,train
CHEMBL4073927,e1b23457924e624322bb51bffb49e43c62bf5bd9,1,0.0,False,8e04380744c7d47565fb714f5bb735daa18800ec,Cn1c(SCCCN2CCC3(CC2)CCN(c2ccc(F)cc2)CC3)nnc1-c1ccccc1,5.01,Cn1c(SCCCN2CCC3(CC2)CCN(c2ccc(F)cc2)CC3)nnc1-c1ccccc1,train
CHEMBL4519916,cb7dc65d1eee4cced58cfb5da39d30f8031b4231,1,0.0,False,ded69345de7c771aab0e1929f8e077271971256c,CCCN1CCN(c2ccc3c(c2)CCN3S(=O)(=O)c2ccccc2)CC1,6.61,CCCN1CCN(c2ccc3c(c2)CCN3S(=O)(=O)c2ccccc2)CC1,train
CHEMBL331470,9b2eb75d23726c05138c31563729ac7265e2c066,1,0.0,False,3d0e129a8fec83b969efa0c17e94a88d0254bdf8,O=C1c2ccc(F)cc2CCC1C1CCN(CCc2ccccc2)CC1,6.46,O=C1c2ccc(F)cc2CCC1C1CCN(CCc2ccccc2)CC1,train
CHEMBL495120,030fc8caac4844c38b4cc1263cb3e65866499437,1,0.0,False,ef00ce0a97731e29e11ea06810b8470dec33caf0,COc1ccccc1N1CCN(CCCCCC(=O)NCc2ccccc2)CC1,6.65,COc1ccccc1N1CCN(CCCCCC(=O)NCc2ccccc2)CC1,train
CHEMBL3664889,4a9d71400651858415ad491b48721b80d46d89f5,1,0.0,False,64a19023470727358f38f23bdac663deff67d99e,O=C(Nc1ccc(Cl)cc1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5.57,O=C(Nc1ccc(Cl)cc1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,train
CHEMBL3676888,742ba7914e534491410666cb78d604df605fb2a2,1,1.0,False,4f7ab0292cc34a7d12083a6888a0c233238325fe,CN(C)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,7.33,CN(C)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,train
CHEMBL3287396,962bf862b3713c7e2fb033c27eea4faf089123e1,1,1.0,False,769bb6dfe61413336e14894f39b24c6577530a76,OCc1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1,8.575,OCc1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1,train
CHEMBL228608,bda1c1abe7eae3c980682e161f5ad4adf33cb3d9,1,0.0,False,626fb2cf11ce025b85d0dadf64aa7c1b5467d495,COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCC(c4ccc(F)cc4OC(C)C)CC3)CC2)cc1OC,6.97,COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCC(c4ccc(F)cc4OC(C)C)CC3)CC2)cc1OC,train
CHEMBL5171734,15ab40e029fd483a40e0d56d873b2c1082d7e439,1,0.0,False,e41903c5f535308080817863748eff31a34d78e5,Nc1nc(NCCNc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1,5.3,Nc1nc(NCCNc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1,train
CHEMBL4475406,4b18fb120b877714d97008022e71b6331ab4ccfa,1,0.0,False,66306f4297ff50c436715fc6ad4c35eaa9aa3119,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)C[C@@H]1C[C@H]1c1cc(F)ccc1OC,5.87,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)C[C@@H]1C[C@H]1c1cc(F)ccc1OC.Cl,train
CHEMBL569977,0d5b384c9ae904203a87c458fa65940b30bdb787,1,1.0,False,fd5e508856a1e12e373d0fb99ab264acb9442129,CCCN(CCN1CCN(c2ccnc3ccccc23)CC1)[C@H]1CCc2c(cccc2OC)C1,8.43,CCCN(CCN1CCN(c2ccnc3ccccc23)CC1)[C@H]1CCc2c(cccc2OC)C1,train
CHEMBL229084,331ce5f68eda2e065ef46c1ec89a786cb571122a,1,1.0,False,19f9ae81909dcd6fa28e4dc9eec100729bce9387,CC(C)Oc1ccccc1C1CCN([C@H]2CC[C@H](NS(=O)(=O)c3ccc(F)c(F)c3)CC2)CC1,7.1,CC(C)Oc1ccccc1C1CCN([C@H]2CC[C@H](NS(=O)(=O)c3ccc(F)c(F)c3)CC2)CC1,train
CHEMBL104716,6ae58de4e2d878abef1df3f91c3c4d147afd0a43,1,1.0,False,28f7c64f20ec494e488bbec6c9ff1db054555241,Cc1ccc(CN2CCC(CC(=O)N3c4ccccc4CC3C)CC2)cc1,7.41,Cc1ccc(CN2CCC(CC(=O)N3c4ccccc4CC3C)CC2)cc1,train
CHEMBL3819556,fe479bdbdd1ffb42d22004e10e867bcc632d33a5,1,0.0,False,f5553b9c221c091bd1b82350b7abd80feef0b998,Fc1ccc(SCCCN2CCc3ccccc3C2)cc1,6.91,Cl.Fc1ccc(SCCCN2CCc3ccccc3C2)cc1,train
CHEMBL4226226,bf5b53d2847042986426f826e487e91cb1443a80,1,0.0,False,4f328ceaca343f96a8d705ac6c1e8ea28508e11a,CN(C)c1ccc(C(=O)NCCCCN2CCC(c3cccc(O)c3)C2)cc1,6.46,CN(C)c1ccc(C(=O)NCCCCN2CCC(c3cccc(O)c3)C2)cc1,train
CHEMBL1940403,3ec175c0e4305277d22f07cb0c3cee31052c3ad5,1,1.0,False,546c9037d915ed0f58f22186ae5a31136398f786,OC1(c2ccc(Cl)cc2)CCN(CCCSc2ccc(F)cc2)CC1,8.28,OC1(c2ccc(Cl)cc2)CCN(CCCSc2ccc(F)cc2)CC1,train
CHEMBL4241050,041cc966d43dc63d323f619f342edc1ddd5109a8,1,1.0,False,2d38fc7af56cbe4e9d27c00e97e72de9bc10a734,O=S(=O)(c1cccc2ncccc12)N1CCC[C@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,8.77,O=S(=O)(c1cccc2ncccc12)N1CCC[C@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,train
CHEMBL1235966,e39c9acf56041f175cfc4fa359de04f322c5acf0,1,0.0,False,289ea3dc66c0c1a08603e015cbc0b6696d8a5014,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2,6.67,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2,train
CHEMBL2207633,46fbfbf7f49022feca5b93d78b80818d956ee07e,1,1.0,False,26bcae3b6cbb3988a11b0771f9b93ae52a97c151,COc1ccccc1N1CCN(Cc2cc(C#Cc3ccccc3)c3cccccc2-3)CC1,7.18,COc1ccccc1N1CCN(Cc2cc(C#Cc3ccccc3)c3cccccc2-3)CC1,train
CHEMBL4869122,f7211192b0e48309d9c0db020987e7e9fd08d298,1,0.0,False,c50225d4de1d08d7069a12a26d05d2f7bf3daa48,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1ccc([N+](=O)[O-])cc1,6.02,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1ccc([N+](=O)[O-])cc1,train
CHEMBL158973,4d0bb443df6f388a0fa7a0935e8855f26fdb067e,1,0.0,False,247f8d20ef14213ee6c9c45be6672ef2df18be03,CN(C)CCSC(C)(C)C,6.48,CN(C)CCSC(C)(C)C,train
CHEMBL47050,62af62b710bfec2a4b090c981a619f5b13141095,1,0.0,False,69e94e36eb4b2cf4328541e15c0d1e0f8c19fbdd,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.8,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,train
CHEMBL438980,41f2c20598d66e0b404839fd3a8ecfbfeb56dde5,1,1.0,False,bbacea974ea8b87e198e29dac9275cd5cb6d7bd8,O=C1CC(c2ccccc2)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2N1,7.82,O=C1CC(c2ccccc2)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2N1,train
CHEMBL3597639,9f77d3e80f8dc25f14ba6d9106261797e9bdd8be,1,1.0,False,e517b5f2b92527595d6720226dcde6b373efe0ad,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccc(F)cc2c1,7.41,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccc(F)cc2c1,train
CHEMBL77148,b891800f0f2a1a2aa5ca64ade7f444c8324f3f9e,1,0.0,False,2e913611210458b5556549b736a3f3d023062c17,c1ccc(Cc2cc(C3CCN(Cc4ccccc4)CC3)[nH]n2)cc1,6.51,c1ccc(Cc2cc(C3CCN(Cc4ccccc4)CC3)[nH]n2)cc1,train
CHEMBL3642757,092045ddc4026fbb5c9fea0453b1668464be6bd6,1,0.0,False,44924b4b530dc039fe9c6d2c6b7a3e7a23ecfdcc,CC(C)=CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,6.7,CC(C)=CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,train
CHEMBL1259005,846e4ce7fe81244f0bf55e52dd1a25df85a2b4be,1,1.0,False,404c9b4b343661751c0c34da07e98bfca7fc5b2a,Cc1ccc(-c2ccc3c(c2)C(N2CCN(C)CC2)Cc2ccccc2S3)s1,8.54,Cc1ccc(-c2ccc3c(c2)C(N2CCN(C)CC2)Cc2ccccc2S3)s1,train
CHEMBL156164,0aaa8b40ea7b0a6295ccf8f9a2043953293ccfde,1,1.0,False,9717dec61f5e87c11a889e4739c00042a48dda5c,NC(=O)C1CCS[C@@H]2C[C@]3(CCCN3C(=O)[C@@H]3CCCN3)C(=O)N12,8.345,NC(=O)C1CCS[C@@H]2C[C@]3(CCCN3C(=O)[C@@H]3CCCN3)C(=O)N12,train
CHEMBL3642763,5594f7669386383d5567573a1542237cf61c7dc2,1,0.0,False,08ff378310f5f80b4b06fd0dc00b88185b38b24f,CN(C)C(=O)CCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,5.59,CN(C)C(=O)CCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,train
CHEMBL3299093,1bf386885f0dbdbd57ed7c07826e19ebdfb91f1f,1,0.0,False,d2edf35439151886d598c191d4fce87e2cbe1522,COc1ccccc1N1CCN(CCNC(=O)OC(C)(C)C)CC1,6.77,COc1ccccc1N1CCN(CCNC(=O)OC(C)(C)C)CC1,train
CHEMBL128647,de520bb93b3bd18465a63c6a66c702a7f97fc41d,1,0.0,False,401442282417043175b00bb29fd93dcbd4da7ec5,Cc1ccc(OCCNCCCOc2ccccc2)cc1,6.57,Cc1ccc(OCCNCCCOc2ccccc2)cc1,train
CHEMBL3746493,72c282abe98955bf245f73ae7d9a905ec88fefa1,1,0.0,False,e56d5a5da79780941d8023de651af26a4352d087,Cn1cc(S(=O)(=O)N(CC2CC2)C2CCN(CCOc3ccccc3C(C)(C)C)CC2)cn1,6.64,Cn1cc(S(=O)(=O)N(CC2CC2)C2CCN(CCOc3ccccc3C(C)(C)C)CC2)cn1,train
CHEMBL2299003,75b62b1fbce32f9272f232cbc51f744fb3e11893,1,1.0,False,94993e4ed70d5811497f0fc25e5437d20128f8d2,COc1cccc(N2CCN(CCOc3ccc4[nH]c(=O)[nH]c4c3)CC2)c1,7.35,COc1cccc(N2CCN(CCOc3ccc4[nH]c(=O)[nH]c4c3)CC2)c1,train
CHEMBL556969,837886e5e303994206ffb83e67513e8337c3ce81,1,1.0,False,120a599e3c9fe006c2333abc62202e59867c09bc,CCN1CC=C(C2=Cc3ccccc3Oc3ccccc32)CC1,7.21,CCN1CC=C(C2=Cc3ccccc3Oc3ccccc32)CC1.Cl,train
CHEMBL460223,d6e81914b77243495e5918ff14a6018310848bd3,1,0.0,False,4e686da6b376fc01172410a1ba44899a01556a4b,Clc1ccc(N2CCCN(Cc3c[nH]c4ncccc34)CC2)cc1,6.01,Clc1ccc(N2CCCN(Cc3c[nH]c4ncccc34)CC2)cc1,train
CHEMBL5194614,8d6d215072b822d3cf9d5ace27d0e78dead68402,1,1.0,False,263a7e7bc4778a05a6ba40e8a4650aac8a4e47d4,Nc1nc(NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(NCCc2c[nH]c3ccccc23)n1,7.41,Nc1nc(NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(NCCc2c[nH]c3ccccc23)n1,train
CHEMBL168541,cece37f125434a4d041c5cf8ec5273d999151a71,1,0.0,False,0bda1ccf83cd7b603d2341f28414bc887585132b,O=C1C[C@@H](CN2CCN(c3ccccc3)CC2)N=C(c2ccccc2)N1,4.970000000000001,O=C1C[C@@H](CN2CCN(c3ccccc3)CC2)N=C(c2ccccc2)N1,train
CHEMBL3642790,e336c25c54499dc9b9934b9b821e1c81f1e76b16,1,0.0,False,9a85a6ba083562d7642df0d0f9c8115d8e8da98c,COC(CCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)OC,5.63,COC(CCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)OC,train
CHEMBL4798638,6e55fb6c11a0adb77117306b56e7764bd2ba0c37,1,0.0,False,c8e6ad585f4a5ea3e9b5cc3e79a8aea41996b689,OC(CNC1CCN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)Cc1ccccc1,5.64,OC(CNC1CCN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)Cc1ccccc1,train
CHEMBL1684023,f00688f34b0b5fe1092606db89f158419c00b113,1,0.0,False,b0640295ac648d26e8f66721a93df2d99aa16ef5,CCCN1CCc2cccc3c2C1Cc1cccc(OCc2cn(CCCN4CCN(c5ccccc5OC)CC4)nn2)c1-3,5.92,CCCN1CCc2cccc3c2C1Cc1cccc(OCc2cn(CCCN4CCN(c5ccccc5OC)CC4)nn2)c1-3,train
CHEMBL3800150,484d6ec3f731031d57aea86aab3e5bb3b09af57a,1,1.0,False,a4d0f74f4a5d1b878d17b46dc3c721375211c3f1,CC(C)CS(=O)(=O)n1ccc2c(-c3ccc(OCc4ccccc4)cc3)cc(N3CCN(C)CC3)nc21,7.07,CC(C)CS(=O)(=O)n1ccc2c(-c3ccc(OCc4ccccc4)cc3)cc(N3CCN(C)CC3)nc21,train
CHEMBL3353907,a791d61be27f75b1023e4796cfee9ea15602ab11,1,0.0,False,f131b92521991ddf7f132d72a30eaeaa194f9175,COc1ccccc1N1CCN(CCCCc2cn(-c3ccccc3OC)nn2)CC1,6.86,COc1ccccc1N1CCN(CCCCc2cn(-c3ccccc3OC)nn2)CC1,train
CHEMBL71960,363471e796daa48f19fbea7cda17e83ee87d7a28,1,1.0,False,3f6d8a5c82b7be7b493402c77d3e99bca23c94d6,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(Br)cc2)CC1,7.4,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(Br)cc2)CC1,train
CHEMBL4637246,8d33081bad0249bb475aa037aeb9f4adf5641704,1,0.0,False,f9126ea438f7e17e9b24b0ba7db60a345531f773,COc1cc2c3c(c1O)-c1cc(N)ccc1CC3N(C)CC2,6.64,COc1cc2c3c(c1O)-c1cc(N)ccc1CC3N(C)CC2,train
CHEMBL64043,3c978f922de6cbd5936accfda74eb23652c8db10,1,0.0,False,e701509b52397bd91bce9b9c60e72a7661b7feac,c1ccc(CN2CCN(Cc3csc(-c4ccccc4)n3)CC2)cc1,4.63,c1ccc(CN2CCN(Cc3csc(-c4ccccc4)n3)CC2)cc1,train
CHEMBL1087585,25b366d7ade8f398e228ddcbbb76d702d3a52839,1,1.0,False,1673927b237e7acb2a83b108e8c6b5ec328ef257,CS(=O)(=O)Nc1cc(OCCN2CC3CCC(C2)C3Cc2ccc3c(c2)NC(=O)CC3)ccc1F,8.15,CS(=O)(=O)Nc1cc(OCCN2CC3CCC(C2)C3Cc2ccc3c(c2)NC(=O)CC3)ccc1F,train
CHEMBL599635,46e739e1222f5959037cf9d08fc74fd1f480ae81,1,1.0,False,92764e4f1eca618999527beee76520ea4c1a73fc,CCCN(CCN1CCN(c2ccnc3c(O)cccc23)CC1)C1CCc2ccc(O)cc2C1,8.07,CCCN(CCN1CCN(c2ccnc3c(O)cccc23)CC1)C1CCc2ccc(O)cc2C1,train
CHEMBL292485,94738815ad8e694a8d56c2ab3a86d3c674e5d57f,1,0.0,False,8ee95afbccdc05c46658326652c6a3300a8aba81,N#Cc1ccc2c(c1)OCC1CN(Cc3ccccc3)CC21,6.3,N#Cc1ccc2c(c1)OCC1CN(Cc3ccccc3)CC21,train
CHEMBL2312640,fb2f1eec60981e5322570e54498ce332800137a8,1,1.0,False,2e94845d977656f710ec036308b6f1986a2c512e,O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cncc2ccccc12,8.1,O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cncc2ccccc12,train
CHEMBL1259158,020338308d6022519a08357d42a76a055efe718d,1,1.0,False,c3154b8fbc8763a0254b74c9bccce4836ac8f9a1,CN1CCN(C2Cc3ccccc3Sc3ccc(CNC(=O)C(C)(C)C)cc32)CC1,8.21,CN1CCN(C2Cc3ccccc3Sc3ccc(CNC(=O)C(C)(C)C)cc32)CC1,train
CHEMBL596824,8565deb2e10c2a127cd3fcc8cfc21f88df5178ff,1,0.0,False,efea24aa59fd24dd905b9b764c261037336362ff,CC(=O)N(Cc1ccc([C@H]2CN(C)CCc3cc(Cl)c(O)cc32)cc1)C1CCC1,6.8,CC(=O)N(Cc1ccc([C@H]2CN(C)CCc3cc(Cl)c(O)cc32)cc1)C1CCC1,train
CHEMBL2159456,4af46787cedf5917a9cf11cfa8e2e612d5c04391,1,0.0,False,372ad3bb6bc459c04b0443e33e88454f69194341,O=S(=O)(NCC1CCN(CCOc2cccc(F)c2)CC1)c1cccs1,5.97,O=S(=O)(NCC1CCN(CCOc2cccc(F)c2)CC1)c1cccs1,train
CHEMBL298406,1343f6c4f6f713a68d232b4dd1896532af3d7bf1,1,0.0,False,b736fef7cea9ae4c2501c1644ab5176278b6f1df,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,6.01,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,train
CHEMBL3797651,6865a30bf16e813450b848e081e4d8ad5aaec05e,1,1.0,False,8b3bf7413ef87ec4f2aef8de317a5ee791fa0659,COc1ccc(-c2cc(N3CCN(C)CC3)nc3c2ccn3S(=O)(=O)CC(C)C)cc1,7.66,COc1ccc(-c2cc(N3CCN(C)CC3)nc3c2ccn3S(=O)(=O)CC(C)C)cc1,train
CHEMBL4848199,8a791328ecf39bee27a38d492fe789ca36cb319d,1,0.0,False,2ade6eee177185150f89c7a288906b0a1d27b1cc,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1ccccc1,6.11,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1ccccc1,train
CHEMBL3409248,77a9521ffefdbf671edfd592818efeb19be548b5,1,0.0,False,c7a1d64ad8e53457025c4d0ec95b40d1db4c846f,NC(=O)c1ccccc1OCCCNCCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12,6.75,NC(=O)c1ccccc1OCCCNCCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12,train
CHEMBL1806870,29aa232529023ecf7f0b3894b3edc117ab4f2ce6,1,0.0,False,914829ab1df15580f886a874bbf816e107c44eac,CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)NCc2ccccc2)c1-3,5.37,CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)NCc2ccccc2)c1-3,train
CHEMBL2093000,6a6c83fcf46fdd4e7dd73c9843cc017f41cb3301,1,1.0,False,c66a582356a82c990217fff189c4094ef2a81ce5,CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCCCC[C@H]3c3ccccc3)[nH]2)c1,7.0,CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCCCC[C@H]3c3ccccc3)[nH]2)c1,train
CHEMBL3764246,8744d1f212916e8ce349b9bd366b4c64153e9a4e,1,0.0,False,b35fed8e3c6c66d2fc033b02388c8f6155c2656e,Cc1ccc(C2CN(CCCSc3nnc(-c4ccc(-c5noc(C)n5)cc4)n3C)CCO2)cc1,4.6,Cc1ccc(C2CN(CCCSc3nnc(-c4ccc(-c5noc(C)n5)cc4)n3C)CCO2)cc1,train
CHEMBL4434735,4b8765e8f7de37dc1a1e827c975131bb89ba607c,1,1.0,False,5f5de4e9ded2f6731e9e35a0206ecc478dfe3b8a,O=C1c2ccccc2S(=O)(=O)N1CCCCCCN1CCN(c2cccc3cccnc23)CC1,7.82,O=C1c2ccccc2S(=O)(=O)N1CCCCCCN1CCN(c2cccc3cccnc23)CC1,train
CHEMBL213372,8ed63e03e05c419f0647bfd6516b73b9552d5bb5,1,0.0,False,8b089a247d481186b6552fb1195699665ad0d083,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccon3)c3ccccc32)CC1,6.34,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccon3)c3ccccc32)CC1,train
CHEMBL2420779,27eb25226a01fa66ed12dbdcd5bd0130600889d7,1,0.0,False,76080cae3ec7900bd73ae19cdd03b122961ac477,CCOc1ccccc1N1CCN(Cc2cccnc2)CC1,6.59,CCOc1ccccc1N1CCN(Cc2cccnc2)CC1,train
CHEMBL1257385,610110fb95dfcf3b73290ee8fe2d5a6889e4e793,1,1.0,False,8f41f10a70c02c58911cb7cc4e3a676569cb5dd2,O=C1NCc2cc(Cl)c(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,8.23,O=C1NCc2cc(Cl)c(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,train
CHEMBL387052,2612c422516f1e8e4a3879022fdb16a95537b9be,1,0.0,False,a41c79ef4216258cab2c0bdc273efb0215553037,COc1cccc(CCc2ccccc2OCc2ccccn2)c1,5.3,COc1cccc(CCc2ccccc2OCc2ccccn2)c1,train
CHEMBL377200,df4881e82dc653dfb7d28b207687ac7f600431bd,1,0.0,False,703d3b7af097de7accf5671454a7fab39335a08f,Cc1c(CN2CCN(c3ccccc3)CC2)cnn1-c1ccccc1,6.2,Cc1c(CN2CCN(c3ccccc3)CC2)cnn1-c1ccccc1,train
